customer_id,gender,senior_citizen,tenure_months,monthly_fee,total_charges,payment_method,subscription_plan,churned
2081-KJSQF,Male,0,1,20.25,20.25,Mailed,Basic,No
7623-TRNQN,Male,0,1,49.9,49.9,Mailed,Basic,Yes
3323-CPBWR,Male,0,23,96.9,2085.45,Credit Card,Premium,No
9330-IJWIO,Female,0,13,100.35,1358.85,Electronic,Premium,Yes
3384-CTMSF,Male,0,47,104.1,5135.15,Electronic,Premium,No
0902-RFHOF,Male,0,38,20.1,730.1,Mailed,Basic,No
9286-DOJGF,Female,1,38,74.95,2869.85,Bank Transfer,Standard,Yes
6048-QBXKL,Female,1,2,56.55,118.25,Credit Card,Standard,No
9661-MHUMO,Male,1,1,49.25,49.25,Credit Card,Basic,Yes
7718-RXDGG,Male,0,15,68.6,1108.6,Bank Transfer,Standard,No
1025-FALIX,Female,0,26,69.05,1815.65,Credit Card,Standard,No
3451-VAWLI,Female,0,35,19.7,730.4,Credit Card,Basic,No
3407-QGWLG,Male,0,3,20.05,75.45,Mailed,Basic,No
1842-EZJMK,Male,0,50,103.7,5071.05,Electronic,Premium,Yes
2347-WKKAE,Male,0,42,94.4,4014.6,Electronic,Premium,No
8735-DCXNF,Male,0,10,54.95,568.85,Credit Card,Standard,No
3214-IYUUQ,Female,0,61,93.7,5860.7,Bank Transfer,Premium,No
1936-UAFEH,Female,0,68,110.25,7279.35,Credit Card,Premium,No
3587-PMCOY,Male,0,10,98.9,1064.95,Electronic,Premium,No
8079-XRJRS,Male,0,65,89.75,5769.6,Electronic,Premium,Yes
1027-LKKQQ,Female,0,72,80.45,5886.85,Bank Transfer,Premium,No
7148-XZPHA,Male,0,55,79.4,4238.45,Electronic,Standard,No
8073-IJDCM,Female,0,1,20.3,20.3,Mailed,Basic,Yes
5309-TAIKL,Female,0,7,62.8,418.3,Bank Transfer,Standard,No
6856-RAURS,Female,0,2,74.9,136.05,Mailed,Standard,No
8778-LMWTJ,Female,0,9,74.85,708.2,Electronic,Standard,No
9717-IOAAF,Male,0,27,25.85,788.55,Credit Card,Basic,No
8884-ADFVN,Male,1,7,101.95,700.85,Electronic,Premium,Yes
2845-KDHVX,Female,0,64,68.3,4378.8,Mailed,Standard,No
0848-SOMKO,Male,0,70,48.4,3442.8,Bank Transfer,Basic,No
2720-WGKHP,Male,1,2,94.0,181.7,Electronic,Premium,Yes
6734-FQAJX,Male,1,67,105.05,7171.7,Electronic,Premium,No
2869-ADAWR,Female,0,45,89.3,4016.85,Credit Card,Premium,Yes
1535-VTJOQ,Female,0,24,25.15,553.0,Credit Card,Basic,No
6368-TZZDT,Male,0,4,19.5,96.85,Credit Card,Basic,No
0943-ZQPXH,Male,0,44,92.95,4122.9,Bank Transfer,Premium,No
1293-BSEUN,Female,0,72,20.7,1482.3,Mailed,Basic,No
9894-EZEWG,Female,0,1,74.3,74.3,Credit Card,Standard,Yes
1302-TPUBN,Male,0,66,19.35,1240.8,Bank Transfer,Basic,No
7851-FLGGQ,Male,0,1,44.65,44.65,Mailed,Basic,Yes
0637-UBJRP,Male,0,13,84.05,1095.3,Electronic,Premium,Yes
0940-OUQEC,Male,0,10,80.7,788.8,Bank Transfer,Premium,Yes
2378-VTKDH,Male,1,65,104.35,6578.55,Electronic,Premium,No
0927-CNGRH,Male,0,1,19.55,19.55,Mailed,Basic,No
8608-OZTLB,Male,0,38,74.05,2802.3,Electronic,Standard,No
2335-GSODA,Male,0,23,40.1,857.75,Mailed,Basic,No
1952-DVVSW,Female,0,10,20.1,184.4,Mailed,Basic,No
0702-PGIBZ,Male,0,4,101.7,364.55,Electronic,Premium,Yes
6656-GULJQ,Male,0,72,83.55,6093.3,Credit Card,Premium,No
9853-JFZDU,Female,0,35,56.85,1861.1,Electronic,Standard,No
1963-VAUKV,Female,0,1,20.4,20.4,Mailed,Basic,Yes
3777-XROBG,Female,0,58,19.55,1079.65,Credit Card,Basic,No
6994-FGRHH,Male,0,70,106.15,7475.1,Electronic,Premium,No
4000-VGMQP,Male,0,38,78.95,2862.55,Credit Card,Standard,No
3999-WRNGR,Female,0,60,49.75,3069.45,Electronic,Basic,No
3466-RITXD,Male,0,26,92.4,2349.8,Credit Card,Premium,No
2680-XKKNJ,Female,0,8,58.2,469.25,Bank Transfer,Standard,No
3058-HJCUY,Male,0,41,102.6,4213.35,Electronic,Premium,Yes
2974-GGUXS,Female,1,36,91.95,3301.05,Credit Card,Premium,No
7994-XIRTR,Male,1,54,65.25,3529.95,Bank Transfer,Standard,No
3259-FDWOY,Male,0,71,106.0,7723.7,Bank Transfer,Premium,Yes
2101-RANCD,Female,0,55,73.1,4144.9,Electronic,Standard,No
7921-BEPCI,Female,0,72,59.75,4265.0,Bank Transfer,Standard,No
0807-ZABDG,Female,0,3,55.1,154.65,Mailed,Standard,Yes
8510-TMWYB,Female,0,54,59.8,3246.45,Bank Transfer,Standard,No
3258-ZKPAI,Male,0,72,116.6,8337.45,Bank Transfer,Premium,No
1428-IEDPR,Male,0,52,109.3,5731.4,Electronic,Premium,No
5298-GSTLM,Female,1,60,101.4,6176.6,Bank Transfer,Premium,No
4450-YOOHP,Female,0,39,50.65,1905.4,Credit Card,Standard,No
6728-CZFEI,Female,0,15,56.15,931.9,Mailed,Standard,No
5748-RNCJT,Male,0,69,106.5,7348.8,Bank Transfer,Premium,Yes
3653-NCRDJ,Male,0,43,19.2,776.25,Mailed,Basic,No
6121-TNHBO,Female,1,63,83.0,5243.05,Bank Transfer,Premium,No
5119-NZPTV,Male,1,2,70.1,141.65,Electronic,Standard,No
6519-ZHPXP,Female,0,72,108.3,7679.65,Bank Transfer,Premium,No
7739-LAXOG,Female,0,32,91.05,2954.5,Bank Transfer,Premium,Yes
3472-QPRCH,Male,0,40,25.25,1006.9,Credit Card,Basic,No
8224-UAXBZ,Female,0,58,45.35,2540.1,Electronic,Basic,No
9610-WCESF,Male,0,67,43.9,3097.2,Electronic,Basic,No
9776-CLUJA,Female,1,51,77.5,3807.35,Electronic,Standard,Yes
2486-WYVVE,Male,0,31,79.3,2484.0,Mailed,Standard,No
3865-ZYKAD,Male,1,69,84.9,5785.65,Credit Card,Premium,No
1422-DGUBX,Male,0,32,79.25,2619.15,Electronic,Standard,No
2999-AANRQ,Female,0,21,71.05,1524.85,Credit Card,Standard,No
8668-KNZTI,Male,0,52,53.75,2790.65,Electronic,Standard,No
0480-KYJVA,Female,0,72,24.25,1784.5,Credit Card,Basic,No
6034-ZRYCV,Female,0,72,54.2,3937.45,Electronic,Standard,Yes
9746-YKGXB,Male,0,52,44.25,2276.1,Bank Transfer,Basic,No
3926-YZVVX,Female,0,41,50.05,2029.05,Bank Transfer,Standard,No
6000-UKLWI,Male,0,41,20.15,802.35,Mailed,Basic,No
2079-FBMZK,Female,0,6,69.25,418.4,Mailed,Standard,Yes
6332-FBZRI,Male,0,67,69.35,4653.25,Credit Card,Standard,No
2096-XOTMO,Female,0,16,19.35,275.9,Mailed,Basic,No
3266-FTKHB,Male,0,17,19.15,343.45,Mailed,Basic,No
8221-EQDGL,Male,0,35,61.0,2130.45,Mailed,Standard,No
2346-LOCWC,Female,0,58,20.5,1191.4,Credit Card,Basic,No
6608-QQLVK,Male,0,1,50.5,50.5,Electronic,Standard,Yes
0298-XACET,Male,0,52,50.2,2554.0,Mailed,Standard,No
7560-QJAVJ,Female,0,70,79.6,5589.45,Bank Transfer,Standard,No
2995-YWTCD,Female,0,19,24.9,467.7,Bank Transfer,Basic,No
3551-HUAZH,Male,1,1,74.4,74.4,Electronic,Standard,Yes
9137-UIYPG,Female,0,35,106.9,3756.45,Electronic,Premium,No
2809-ZMYOQ,Female,0,32,101.35,3334.9,Electronic,Premium,No
5084-OOVCJ,Female,0,17,55.35,920.5,Credit Card,Standard,No
0254-WWRKD,Female,0,67,50.55,3431.75,Credit Card,Standard,No
7727-SHVZV,Female,0,9,19.5,150.35,Bank Transfer,Basic,No
6302-JGYRJ,Male,0,31,79.45,2587.7,Mailed,Standard,Yes
5339-PXDVH,Male,0,4,90.65,367.95,Electronic,Premium,No
2205-LPVGL,Male,1,58,89.85,5125.75,Bank Transfer,Premium,No
8782-NUUOL,Male,0,60,79.0,4801.1,Mailed,Standard,No
3685-YLCMQ,Male,0,58,104.65,6219.6,Electronic,Premium,Yes
7601-WFVZV,Male,0,1,19.55,19.55,Mailed,Basic,No
4609-KNNWG,Female,0,27,19.9,550.1,Mailed,Basic,No
4868-AADLV,Male,1,66,116.25,7862.25,Electronic,Premium,No
9529-OFXHY,Male,0,15,87.75,1242.2,Bank Transfer,Premium,No
8634-MPHTR,Male,1,47,100.05,4871.05,Electronic,Premium,Yes
2669-QVCRG,Female,0,41,81.3,3190.65,Credit Card,Premium,No
2478-EEWWM,Male,0,59,44.3,2666.75,Electronic,Basic,No
9174-IHETN,Female,0,50,70.35,3533.6,Credit Card,Standard,No
2233-TXSIU,Male,0,17,44.45,792.15,Credit Card,Basic,No
9644-UMGQA,Male,0,6,49.15,295.65,Electronic,Basic,No
3256-EZDBI,Male,1,51,29.45,1459.35,Credit Card,Basic,No
8761-NSOBC,Male,0,44,100.55,4398.15,Electronic,Premium,Yes
0419-YAAPX,Male,0,49,85.3,4297.95,Credit Card,Premium,No
8413-VONUO,Male,0,2,95.65,167.3,Electronic,Premium,Yes
0872-CASZJ,Male,0,59,69.1,4096.9,Mailed,Standard,No
4726-DLWQN,Male,1,50,70.35,3454.6,Bank Transfer,Standard,No
8164-OCKUJ,Female,0,59,20.6,1286.0,Mailed,Basic,No
3094-JOJAI,Male,0,18,74.15,1387.0,Mailed,Standard,No
9494-MRNYX,Male,0,10,75.05,786.3,Electronic,Standard,No
2599-CZABP,Male,0,14,44.6,641.25,Electronic,Basic,No
7945-PRBVF,Male,0,35,21.45,705.45,Bank Transfer,Basic,No
4544-RXFMG,Male,0,8,43.45,345.5,Mailed,Basic,No
0859-YGKFW,Male,0,18,20.05,345.9,Bank Transfer,Basic,No
1150-FTQGN,Female,0,60,94.15,5811.8,Bank Transfer,Premium,No
9223-UCPVT,Female,0,1,94.4,94.4,Electronic,Premium,Yes
7196-LIWRH,Female,0,6,19.55,124.45,Mailed,Basic,No
5448-VWNAM,Female,0,19,75.9,1375.6,Mailed,Standard,No
1177-XZBJL,Male,0,53,64.15,3491.55,Bank Transfer,Standard,No
3518-FSTWG,Male,1,72,109.55,7920.7,Bank Transfer,Premium,No
9330-VOFSZ,Female,0,60,110.8,6640.7,Credit Card,Premium,No
4351-QLCSU,Female,0,1,55.0,55.0,Credit Card,Standard,Yes
0939-EREMR,Female,0,13,53.45,718.1,Mailed,Standard,No
9389-ACWBI,Female,0,5,69.95,320.4,Credit Card,Standard,No
5419-JPRRN,Male,0,1,101.45,101.45,Electronic,Premium,Yes
3644-QXEHN,Male,0,13,97.0,1334.45,Electronic,Premium,No
2911-IJORQ,Male,0,37,90.6,3358.65,Bank Transfer,Premium,No
5921-NGYRH,Male,0,64,73.55,4764.0,Mailed,Standard,No
2100-BDNSN,Female,0,5,67.95,350.3,Bank Transfer,Standard,Yes
5998-DZLYR,Female,0,61,94.35,5703.0,Bank Transfer,Premium,No
0488-GSLFR,Female,0,1,69.5,69.5,Electronic,Standard,Yes
9318-NKNFC,Male,0,1,18.85,18.85,Mailed,Basic,Yes
3985-HOYPM,Male,0,26,19.4,525.55,Mailed,Basic,No
9728-FTTVZ,Female,0,1,69.2,69.2,Electronic,Standard,Yes
9548-LERKT,Male,0,24,19.75,483.15,Mailed,Basic,No
6576-FBXOJ,Male,0,17,54.6,934.8,Electronic,Standard,No
4310-KEDTB,Female,0,26,29.8,786.5,Mailed,Basic,No
7254-IQWOZ,Male,0,1,69.65,69.65,Electronic,Standard,Yes
2474-BRUCM,Male,1,40,101.85,4086.3,Electronic,Premium,Yes
4062-HBMOS,Male,0,52,103.05,5364.8,Electronic,Premium,No
0742-NXBGR,Female,0,1,82.3,82.3,Electronic,Premium,Yes
2676-ISHSF,Male,0,1,20.3,20.3,Mailed,Basic,No
9236-NDUCW,Female,0,21,35.1,770.4,Mailed,Basic,No
4753-PADAS,Female,0,67,105.7,6816.95,Bank Transfer,Premium,No
6103-QCKFX,Female,0,44,56.25,2419.55,Bank Transfer,Standard,No
7781-EWARA,Male,0,70,60.35,4138.7,Electronic,Standard,No
6110-OHIHY,Male,0,3,79.25,267.6,Electronic,Standard,Yes
7018-FPXHH,Male,0,56,59.8,3457.45,Bank Transfer,Standard,No
5889-LFOLL,Female,0,13,84.6,1115.2,Electronic,Premium,Yes
5708-EVONK,Female,0,58,93.4,5435.6,Bank Transfer,Premium,Yes
8708-XPXHZ,Female,0,42,94.2,4186.3,Electronic,Premium,Yes
0616-ATFGB,Male,1,1,25.05,25.05,Electronic,Basic,Yes
0572-ZJKLT,Female,0,46,99.65,4630.2,Mailed,Premium,No
5135-RDDQL,Female,0,63,50.65,3221.25,Bank Transfer,Standard,No
1353-LJWEM,Male,0,11,60.9,688.5,Electronic,Standard,No
1794-SWWKL,Male,0,15,59.65,867.1,Bank Transfer,Standard,No
6166-YIPFO,Male,0,72,64.7,4746.05,Electronic,Standard,No
7016-BPGEU,Female,0,29,25.1,712.85,Credit Card,Basic,Yes
6876-ADESB,Male,0,1,48.95,48.95,Electronic,Basic,Yes
9332-GYWLO,Female,0,6,54.85,355.1,Electronic,Standard,No
1963-SVUCV,Male,0,1,45.3,45.3,Electronic,Basic,Yes
4184-VODJZ,Male,0,63,91.35,5764.7,Electronic,Premium,No
0220-EBGCE,Male,0,2,85.85,167.3,Electronic,Premium,Yes
1092-WPIVQ,Female,0,18,25.1,428.45,Mailed,Basic,No
7233-IOQNP,Female,0,43,34.0,1505.35,Bank Transfer,Basic,No
2834-JKOOW,Female,0,15,45.9,693.45,Mailed,Basic,No
2754-VDLTR,Male,0,10,95.2,930.4,Electronic,Premium,Yes
2400-FEQME,Male,0,55,20.5,1177.95,Mailed,Basic,No
3190-XFANI,Male,0,49,100.6,5069.65,Bank Transfer,Premium,Yes
7551-DACSP,Male,0,6,55.3,324.25,Mailed,Standard,Yes
4957-SREEC,Male,0,70,20.35,1458.1,Credit Card,Basic,No
7235-NXZCP,Male,1,2,74.85,156.4,Mailed,Standard,Yes
0230-UBYPQ,Male,1,63,36.1,2298.9,Bank Transfer,Basic,No
4923-ADWXJ,Female,0,25,65.8,1679.65,Bank Transfer,Standard,No
1763-KUAAW,Female,1,18,20.35,369.6,Bank Transfer,Basic,No
1104-TNLZA,Male,1,28,105.8,2998.0,Electronic,Premium,No
5195-KPUNQ,Female,1,53,96.75,5206.55,Mailed,Premium,No
0520-FDVVT,Male,0,35,102.35,3626.1,Bank Transfer,Premium,Yes
3439-GVUSX,Male,0,1,24.4,24.4,Mailed,Basic,No
1444-VVSGW,Male,0,70,115.65,7968.85,Credit Card,Premium,Yes
5712-PTIWW,Male,0,2,79.85,152.45,Electronic,Standard,Yes
5949-HGVJL,Female,0,26,73.05,1959.5,Electronic,Standard,No
5203-XEHAX,Female,0,34,64.35,2053.05,Electronic,Standard,No
1635-HDGFT,Female,0,19,20.5,398.55,Mailed,Basic,No
3315-TOTBP,Male,0,15,76.0,1130.85,Mailed,Standard,Yes
8050-XGRVL,Female,0,62,54.75,3425.35,Credit Card,Standard,No
6661-HBGWL,Female,1,42,104.75,4323.45,Bank Transfer,Premium,Yes
1518-VOWAV,Female,0,9,74.65,703.55,Electronic,Standard,Yes
9828-QHFBK,Male,0,24,51.15,1275.7,Electronic,Standard,No
3908-MKIMJ,Male,1,68,41.95,2965.75,Electronic,Basic,No
5012-YSPJJ,Male,0,31,54.35,1647.0,Mailed,Standard,No
5909-ECHUI,Female,0,1,56.25,56.25,Electronic,Standard,Yes
1309-BXVOQ,Male,0,21,106.1,2249.95,Electronic,Premium,Yes
6728-VOIFY,Female,0,63,96.0,6109.75,Electronic,Premium,No
9317-WZPGV,Female,1,2,79.75,159.4,Bank Transfer,Standard,Yes
4891-NLUBA,Female,0,61,61.45,3751.15,Bank Transfer,Standard,No
2856-HYAPG,Female,0,1,68.65,68.65,Electronic,Standard,Yes
8969-PRHFK,Male,0,18,19.65,411.25,Mailed,Basic,No
0661-KQHNK,Female,0,6,19.0,105.5,Credit Card,Basic,No
8709-KRDVL,Female,0,33,100.0,3320.6,Electronic,Premium,No
4488-PSYCG,Male,0,16,20.25,327.45,Bank Transfer,Basic,Yes
1427-VERSM,Female,0,56,98.7,5669.5,Electronic,Premium,No
9801-NOSHQ,Male,0,23,19.8,465.45,Mailed,Basic,No
6339-YPSAH,Male,0,9,73.8,704.3,Electronic,Standard,No
3621-CEOVK,Female,1,14,100.2,1369.8,Electronic,Premium,Yes
6906-ANDWJ,Male,0,15,74.9,1107.25,Bank Transfer,Standard,Yes
2159-TURXX,Male,0,5,20.05,95.55,Credit Card,Basic,No
1548-FEHVL,Male,0,61,106.2,6375.2,Electronic,Premium,No
3795-CAWEX,Male,0,70,116.55,8152.3,Credit Card,Premium,No
6215-NQCPY,Male,0,15,99.7,1566.75,Electronic,Premium,No
5647-URDKA,Male,0,8,19.7,130.25,Mailed,Basic,No
2229-DPMBI,Female,0,8,19.5,162.15,Mailed,Basic,No
9626-WEQRM,Female,0,4,29.15,110.05,Mailed,Basic,No
2188-SXWVT,Female,0,34,55.0,1885.15,Mailed,Standard,No
6258-PVZWJ,Male,0,68,90.8,6302.85,Credit Card,Premium,No
1094-BKOSX,Female,0,45,51.0,2264.5,Bank Transfer,Standard,No
6969-MVBAI,Female,1,9,90.1,816.8,Electronic,Premium,No
2978-XXSOG,Female,0,22,59.05,1253.5,Mailed,Standard,No
2342-CKIAO,Female,0,2,20.3,41.2,Mailed,Basic,No
6953-PBDIN,Male,0,70,72.95,5265.55,Bank Transfer,Standard,No
3898-BSJYF,Female,0,10,73.55,693.3,Credit Card,Standard,No
3938-YFPXD,Male,0,72,84.3,5997.1,Credit Card,Premium,No
7696-AMHOD,Female,0,49,78.0,3824.2,Credit Card,Standard,No
2453-SAFNS,Female,1,54,72.1,3886.05,Mailed,Standard,No
9558-IHEZX,Female,0,71,106.75,7283.25,Credit Card,Premium,No
9617-UDPEU,Female,0,22,19.25,412.55,Mailed,Basic,No
6340-DACFT,Female,0,50,20.55,1070.25,Credit Card,Basic,No
4955-VCWBI,Female,0,43,20.0,817.95,Mailed,Basic,No
6813-GZQCG,Female,0,45,24.65,1171.3,Credit Card,Basic,No
7426-GSWPO,Male,1,64,103.5,6548.65,Bank Transfer,Premium,No
3389-KTRXV,Female,0,23,23.85,625.65,Mailed,Basic,No
3118-UHVVQ,Female,0,68,25.8,1911.5,Credit Card,Basic,No
1031-IIDEO,Female,0,1,70.85,70.85,Electronic,Standard,Yes
5832-XKAES,Male,0,2,69.8,134.7,Credit Card,Standard,Yes
3205-MXZRA,Male,0,26,59.45,1507.0,Credit Card,Standard,No
4701-AHWMW,Male,0,55,54.55,2978.3,Bank Transfer,Standard,Yes
8317-BVKSO,Male,0,14,20.05,299.3,Electronic,Basic,No
5702-KVQRD,Male,0,71,82.55,5832.65,Electronic,Premium,No
0083-PIVIK,Male,0,64,81.25,5567.55,Electronic,Premium,No
9210-IAHGH,Female,0,7,70.75,450.8,Credit Card,Standard,Yes
6169-PGNCD,Female,0,57,74.3,4166.35,Credit Card,Standard,No
0023-XUOPT,Female,0,13,94.1,1215.6,Electronic,Premium,Yes
4592-IWTJI,Female,0,3,29.7,91.7,Credit Card,Basic,Yes
4909-JOUPP,Male,1,72,109.7,7898.45,Credit Card,Premium,No
4657-FWVFY,Female,0,40,96.35,3915.4,Credit Card,Premium,No
2257-BOVXD,Male,0,14,66.6,979.5,Credit Card,Standard,No
7729-JTEEC,Male,0,2,44.5,90.05,Electronic,Basic,No
7632-MNYOY,Male,1,66,110.9,7432.05,Credit Card,Premium,Yes
6518-LGAOV,Female,0,38,105.0,4026.4,Electronic,Premium,Yes
7242-QZLXF,Male,0,1,25.3,25.3,Electronic,Basic,Yes
4576-CSAJH,Male,0,22,55.15,1193.05,Credit Card,Standard,Yes
1000-AJSLD,Male,0,1,20.1,20.1,Mailed,Basic,Yes
9696-RMYBA,Male,0,5,80.1,398.55,Mailed,Premium,No
8690-UPCZI,Male,0,29,69.05,1958.45,Bank Transfer,Standard,No
1062-LHZOD,Male,0,1,69.9,69.9,Mailed,Standard,Yes
9770-LXDBK,Female,0,3,20.4,63.15,Mailed,Basic,No
4086-WITJG,Male,0,71,19.7,1301.1,Credit Card,Basic,No
8344-WFMFH,Male,0,9,50.1,484.05,Electronic,Standard,No
9600-NAXZN,Male,0,43,101.4,4528.0,Electronic,Premium,Yes
8822-KNBHV,Female,0,48,83.45,3887.85,Credit Card,Premium,No
8404-FYDIB,Male,0,26,86.65,2208.75,Credit Card,Premium,No
2791-SFVEW,Female,0,9,20.15,238.15,Bank Transfer,Basic,No
6457-USBER,Male,0,1,80.8,80.8,Electronic,Premium,Yes
6762-NSODU,Female,0,46,19.4,958.15,Credit Card,Basic,No
4662-EKDPQ,Male,0,2,62.05,118.3,Bank Transfer,Standard,Yes
9248-OJYKK,Male,1,1,76.45,76.45,Electronic,Standard,Yes
9888-ZCUMM,Male,0,64,60.05,3845.45,Bank Transfer,Standard,No
3398-FSHON,Female,1,12,91.3,1094.5,Electronic,Premium,Yes
3319-DWOEP,Male,1,6,95.75,573.75,Electronic,Premium,Yes
1074-WVEVG,Female,0,59,20.35,1267.0,Mailed,Basic,No
9979-RGMZT,Female,0,7,94.05,633.45,Mailed,Premium,No
6437-UDQJM,Female,1,72,84.1,6129.65,Credit Card,Premium,No
1226-IENZN,Male,1,16,78.75,1218.25,Electronic,Standard,No
2108-GLPQB,Male,0,25,55.55,1405.3,Credit Card,Standard,No
9259-PACGQ,Female,0,34,62.65,2274.9,Electronic,Standard,Yes
4415-IJZTP,Female,0,1,74.5,74.5,Electronic,Standard,Yes
1465-VINDH,Female,0,10,102.1,1068.85,Credit Card,Premium,Yes
5474-LAMUQ,Male,0,24,20.1,533.9,Mailed,Basic,No
3468-DRVQJ,Female,0,10,70.3,676.15,Electronic,Standard,No
1122-YJBCS,Male,0,69,53.65,3804.4,Credit Card,Standard,No
4990-ALDGW,Male,0,57,20.75,1118.8,Mailed,Basic,No
4816-OKWNX,Male,0,50,103.4,5236.4,Bank Transfer,Premium,No
3315-IKYZQ,Male,0,28,50.8,1386.8,Mailed,Standard,No
2810-FTLEM,Female,0,16,50.15,762.25,Electronic,Standard,Yes
4747-LCAQL,Male,0,25,79.0,1902.0,Mailed,Standard,No
3411-WLRSQ,Female,1,3,74.6,239.05,Bank Transfer,Standard,No
0898-XCGTF,Male,0,61,96.5,5673.7,Bank Transfer,Premium,No
8006-PYCSW,Female,0,2,20.1,39.8,Mailed,Basic,No
8249-THVEC,Male,0,51,19.4,997.75,Mailed,Basic,No
8722-PRFDV,Female,0,71,77.55,5574.35,Credit Card,Standard,No
2164-SOQXL,Female,0,20,20.05,406.05,Mailed,Basic,No
4020-KIUDI,Male,0,6,19.85,138.85,Credit Card,Basic,No
5850-BDWCY,Female,0,6,20.2,123.65,Mailed,Basic,No
2038-YSEZE,Female,0,29,67.45,1801.1,Mailed,Standard,No
0827-ITJPH,Male,0,36,18.55,689.0,Credit Card,Basic,No
8799-OXZMD,Female,0,28,29.75,790.7,Mailed,Basic,No
1925-TIBLE,Female,0,7,86.5,582.5,Electronic,Premium,Yes
1705-GUHPV,Female,0,63,24.2,1618.2,Mailed,Basic,No
4779-ZGICK,Male,0,48,23.55,1173.35,Mailed,Basic,No
0048-PIHNL,Female,0,49,20.45,900.9,Bank Transfer,Basic,No
0818-OCPZO,Male,1,27,81.45,2122.05,Electronic,Premium,Yes
3967-KXAPS,Male,0,72,92.3,6719.9,Credit Card,Premium,No
1447-GIQMR,Male,0,1,69.15,69.15,Electronic,Standard,Yes
3704-IEAXF,Female,0,72,53.65,3784.0,Credit Card,Standard,No
6810-VCAEX,Female,0,47,39.65,1798.65,Credit Card,Basic,No
0674-EYYZV,Female,0,1,54.65,54.65,Electronic,Standard,No
4480-MBMLB,Female,0,36,104.8,3886.45,Bank Transfer,Premium,No
1395-OFUWC,Male,0,43,29.3,1224.05,Credit Card,Basic,No
0822-QGCXA,Female,1,27,83.85,2310.2,Electronic,Premium,No
0872-NXJYS,Female,0,9,79.55,723.4,Electronic,Standard,Yes
2832-KJCRD,Female,0,38,103.65,3988.5,Electronic,Premium,No
3588-WSTTJ,Female,1,35,99.05,3554.6,Electronic,Premium,No
4075-WKNIU,Female,0,0,73.35,0.0,Mailed,Standard,No
5090-EMGTC,Female,0,59,100.05,6034.85,Mailed,Premium,No
2346-CZYIL,Male,0,27,20.35,531.6,Credit Card,Basic,No
3798-EPWRR,Female,1,2,43.95,85.1,Electronic,Basic,No
6258-NGCNG,Male,0,7,23.5,173.0,Mailed,Basic,No
4186-ZBUEW,Female,0,36,70.7,2511.95,Mailed,Standard,No
5274-XHAKY,Female,0,41,94.3,3893.6,Bank Transfer,Premium,No
1442-BQPVU,Female,0,13,29.15,357.15,Electronic,Basic,No
3978-YNKDD,Male,0,19,20.85,467.5,Credit Card,Basic,No
4940-KHCWD,Female,0,60,37.7,2288.7,Bank Transfer,Basic,No
9412-ARGBX,Female,0,48,95.5,4627.85,Mailed,Premium,Yes
1389-CXMLU,Male,1,3,91.05,289.1,Electronic,Premium,Yes
9589-ABEPT,Male,0,69,92.45,6460.55,Mailed,Premium,No
9388-ZEYVT,Male,0,43,44.15,1931.3,Electronic,Basic,No
0305-SQECB,Female,0,11,36.05,402.6,Mailed,Basic,No
7605-SNLQG,Female,0,45,50.25,2221.55,Credit Card,Standard,No
4670-TABXH,Male,0,72,109.75,7758.9,Credit Card,Premium,No
5561-NWEVX,Female,1,2,79.2,172.85,Electronic,Standard,Yes
0064-SUDOG,Female,0,12,20.3,224.5,Bank Transfer,Basic,No
8561-NMTBD,Female,0,67,112.35,7388.45,Credit Card,Premium,No
5161-XEUVX,Male,0,37,94.3,3460.95,Mailed,Premium,No
8292-FRFZQ,Female,0,39,41.15,1700.9,Bank Transfer,Basic,No
8591-NXRCV,Female,0,41,74.65,3090.65,Bank Transfer,Standard,No
7895-VONWT,Female,0,25,48.25,1293.8,Electronic,Basic,No
4526-RMTLL,Male,0,8,76.15,645.8,Credit Card,Standard,No
6253-GNHWH,Female,0,71,71.1,5224.95,Mailed,Standard,No
4566-NECEV,Male,0,5,96.55,500.1,Electronic,Premium,No
8080-POTJR,Female,0,30,79.3,2427.1,Credit Card,Standard,No
6906-MPARY,Male,0,40,89.6,3488.15,Credit Card,Premium,No
3662-FXJFO,Female,0,54,20.5,1035.7,Mailed,Basic,No
8107-RZLNV,Male,0,72,106.3,7565.35,Bank Transfer,Premium,No
0516-OOHAR,Male,0,28,100.35,2799.0,Bank Transfer,Premium,No
2027-CWDNU,Male,0,18,85.6,1601.5,Electronic,Premium,No
2737-WFVYW,Female,0,2,45.25,85.5,Electronic,Basic,Yes
9912-OMZDS,Female,0,59,106.15,6256.2,Electronic,Premium,No
3733-ZEECP,Male,0,22,51.1,1232.9,Electronic,Standard,No
7878-RTCZG,Female,0,1,19.9,19.9,Mailed,Basic,No
2452-MRMZF,Female,1,72,25.7,1937.4,Credit Card,Basic,No
2272-QAGFO,Female,1,14,74.3,1096.25,Electronic,Standard,Yes
7103-IPXPJ,Male,0,50,99.4,5059.75,Electronic,Premium,No
4342-HFXWS,Female,0,48,69.7,3023.65,Bank Transfer,Standard,No
3545-CNWRG,Female,0,49,98.35,4889.2,Electronic,Premium,No
1785-BPHTP,Male,0,28,85.45,2289.9,Electronic,Premium,No
4989-LIXVT,Male,1,68,95.9,6503.2,Electronic,Premium,No
7315-WYOAW,Male,0,13,100.75,1313.25,Electronic,Premium,No
